TS|(Arduino),TS|(Rpi),CH4|MQ1|description MQ1,CO|MQ2|description MQ2,Gen|MQ3|description MQ3,Alcohol|MQ4|description MQ4,NH3|MQ5|description MQ5,Comb|MQ6|description MQ6,SCD time|SCD41|description SCD41,ppm CO2|SCD41|description SCD41,C|SCD41|description SCD41,ticksC|SCD41|description SCD41,RH|SCD41|description SCD41,ticksRH|SCD41,Session
2023-07-29 18:08:52.902,2023-07-29 18:08:53.002,162.05,117.34,169.21,415.36,156.06,335.73,2023-07-29 18:08:49.236,193.96,33.1,1690646929.2367232,147.64,1690646929.2367232,2023-07-29 18:07:51
2023-07-29 18:08:53.002,2023-07-29 18:08:53.102,145.45,159.76,137.21,463.55,130.63,371.78,2023-07-29 18:08:49.236,193.96,33.1,1690646929.2367232,147.64,1690646929.2367232,2023-07-29 18:07:51
2023-07-29 18:08:53.103,2023-07-29 18:08:53.203,126.69,181.43,153.5,497.08,100.75,375.48,2023-07-29 18:08:49.236,193.96,33.1,1690646929.2367232,147.64,1690646929.2367232,2023-07-29 18:07:51
2023-07-29 18:08:53.203,2023-07-29 18:08:53.303,153.1,156.77,198.99,485.15,182.25,361.79,2023-07-29 18:08:49.236,193.96,33.1,1690646929.2367232,147.64,1690646929.2367232,2023-07-29 18:07:51
2023-07-29 18:08:53.303,2023-07-29 18:08:53.403,125.27,192.52,122.12,409.25,150.04,353.97,2023-07-29 18:08:49.236,193.96,33.1,1690646929.2367232,147.64,1690646929.2367232,2023-07-29 18:07:51
2023-07-29 18:08:53.404,2023-07-29 18:08:53.503,185.63,118.21,162.39,445.83,173.67,392.39,2023-07-29 18:08:49.236,193.96,33.1,1690646929.2367232,147.64,1690646929.2367232,2023-07-29 18:07:51
2023-07-29 18:08:53.504,2023-07-29 18:08:53.604,126.08,119.8,154.23,483.62,107.65,331.22,2023-07-29 18:08:49.236,193.96,33.1,1690646929.2367232,147.64,1690646929.2367232,2023-07-29 18:07:51
2023-07-29 18:08:53.604,2023-07-29 18:08:53.704,143.35,190.85,181.57,482.86,197.75,301.77,2023-07-29 18:08:49.236,193.96,33.1,1690646929.2367232,147.64,1690646929.2367232,2023-07-29 18:07:51
2023-07-29 18:08:53.704,2023-07-29 18:08:53.804,176.36,158.55,102.88,460.41,172.42,311.04,2023-07-29 18:08:49.236,193.96,33.1,1690646929.2367232,147.64,1690646929.2367232,2023-07-29 18:07:51
2023-07-29 18:08:53.805,2023-07-29 18:08:53.905,128.76,149.85,106.0,404.28,114.71,325.2,2023-07-29 18:08:49.236,193.96,33.1,1690646929.2367232,147.64,1690646929.2367232,2023-07-29 18:07:51
2023-07-29 18:08:53.905,2023-07-29 18:08:54.005,156.18,188.0,136.77,416.14,128.85,375.25,2023-07-29 18:08:49.236,193.96,33.1,1690646929.2367232,147.64,1690646929.2367232,2023-07-29 18:07:51
2023-07-29 18:08:54.005,2023-07-29 18:08:54.106,149.9,160.74,151.36,442.69,135.73,355.85,2023-07-29 18:08:49.236,193.96,33.1,1690646929.2367232,147.64,1690646929.2367232,2023-07-29 18:07:51
2023-07-29 18:08:54.106,2023-07-29 18:08:54.206,135.88,147.47,183.35,442.16,105.82,369.74,2023-07-29 18:08:49.236,193.96,33.1,1690646929.2367232,147.64,1690646929.2367232,2023-07-29 18:07:51
2023-07-29 18:08:54.206,2023-07-29 18:08:54.306,123.48,157.35,142.52,483.46,161.57,307.3,2023-07-29 18:08:54.237,113.83,33.5,1690646934.2370088,143.34,1690646934.2370088,2023-07-29 18:07:51
2023-07-29 18:08:54.306,2023-07-29 18:08:54.406,136.55,119.17,115.43,435.91,143.65,398.4,2023-07-29 18:08:54.237,113.83,33.5,1690646934.2370088,143.34,1690646934.2370088,2023-07-29 18:07:51
2023-07-29 18:08:54.407,2023-07-29 18:08:54.507,190.73,102.39,184.25,426.63,180.67,374.45,2023-07-29 18:08:54.237,113.83,33.5,1690646934.2370088,143.34,1690646934.2370088,2023-07-29 18:07:51
2023-07-29 18:08:54.507,2023-07-29 18:08:54.607,151.29,100.07,101.96,460.47,130.11,368.67,2023-07-29 18:08:54.237,113.83,33.5,1690646934.2370088,143.34,1690646934.2370088,2023-07-29 18:07:51
2023-07-29 18:08:54.607,2023-07-29 18:08:54.707,105.7,107.04,135.1,426.56,134.69,310.23,2023-07-29 18:08:54.237,113.83,33.5,1690646934.2370088,143.34,1690646934.2370088,2023-07-29 18:07:51
2023-07-29 18:08:54.708,2023-07-29 18:08:54.807,110.15,123.92,119.6,407.36,129.32,326.47,2023-07-29 18:08:54.237,113.83,33.5,1690646934.2370088,143.34,1690646934.2370088,2023-07-29 18:07:51
2023-07-29 18:08:54.808,2023-07-29 18:08:54.907,112.32,160.13,130.51,497.57,102.98,313.24,2023-07-29 18:08:54.237,113.83,33.5,1690646934.2370088,143.34,1690646934.2370088,2023-07-29 18:07:51
2023-07-29 18:08:54.908,2023-07-29 18:08:55.008,101.32,100.49,168.18,459.11,179.81,387.22,2023-07-29 18:08:54.237,113.83,33.5,1690646934.2370088,143.34,1690646934.2370088,2023-07-29 18:07:51
2023-07-29 18:08:55.008,2023-07-29 18:08:55.108,131.06,155.51,170.44,409.01,195.5,386.41,2023-07-29 18:08:54.237,113.83,33.5,1690646934.2370088,143.34,1690646934.2370088,2023-07-29 18:07:51
2023-07-29 18:08:55.108,2023-07-29 18:08:55.208,131.44,193.71,136.34,491.31,147.94,326.01,2023-07-29 18:08:54.237,113.83,33.5,1690646934.2370088,143.34,1690646934.2370088,2023-07-29 18:07:51
2023-07-29 18:08:55.209,2023-07-29 18:08:55.309,164.99,146.51,143.07,463.29,153.56,379.49,2023-07-29 18:08:54.237,113.83,33.5,1690646934.2370088,143.34,1690646934.2370088,2023-07-29 18:07:51
2023-07-29 18:08:55.309,2023-07-29 18:08:55.409,136.94,101.52,146.92,480.46,102.4,374.72,2023-07-29 18:08:54.237,113.83,33.5,1690646934.2370088,143.34,1690646934.2370088,2023-07-29 18:07:51
2023-07-29 18:08:55.409,2023-07-29 18:08:55.509,192.04,187.76,177.07,427.82,127.26,375.65,2023-07-29 18:08:54.237,113.83,33.5,1690646934.2370088,143.34,1690646934.2370088,2023-07-29 18:07:51
2023-07-29 18:08:55.510,2023-07-29 18:08:55.610,162.54,123.05,122.67,418.15,187.07,373.65,2023-07-29 18:08:54.237,113.83,33.5,1690646934.2370088,143.34,1690646934.2370088,2023-07-29 18:07:51
2023-07-29 18:08:55.610,2023-07-29 18:08:55.710,199.7,151.18,145.56,490.7,180.92,305.24,2023-07-29 18:08:54.237,113.83,33.5,1690646934.2370088,143.34,1690646934.2370088,2023-07-29 18:07:51
2023-07-29 18:08:55.710,2023-07-29 18:08:55.810,199.75,170.49,142.72,470.94,126.27,333.22,2023-07-29 18:08:54.237,113.83,33.5,1690646934.2370088,143.34,1690646934.2370088,2023-07-29 18:07:51
2023-07-29 18:08:55.811,2023-07-29 18:08:55.910,144.19,171.47,180.44,490.31,129.48,386.8,2023-07-29 18:08:54.237,113.83,33.5,1690646934.2370088,143.34,1690646934.2370088,2023-07-29 18:07:51
2023-07-29 18:08:55.911,2023-07-29 18:08:56.011,144.11,121.05,138.22,409.3,156.44,305.87,2023-07-29 18:08:54.237,113.83,33.5,1690646934.2370088,143.34,1690646934.2370088,2023-07-29 18:07:51
2023-07-29 18:08:56.011,2023-07-29 18:08:56.111,150.44,137.89,144.24,402.64,137.88,376.69,2023-07-29 18:08:54.237,113.83,33.5,1690646934.2370088,143.34,1690646934.2370088,2023-07-29 18:07:51
2023-07-29 18:08:56.111,2023-07-29 18:08:56.211,124.17,196.64,191.38,417.12,190.63,340.99,2023-07-29 18:08:54.237,113.83,33.5,1690646934.2370088,143.34,1690646934.2370088,2023-07-29 18:07:51
2023-07-29 18:08:56.212,2023-07-29 18:08:56.311,152.92,100.31,102.82,415.79,105.72,343.08,2023-07-29 18:08:54.237,113.83,33.5,1690646934.2370088,143.34,1690646934.2370088,2023-07-29 18:07:51
2023-07-29 18:08:56.312,2023-07-29 18:08:56.412,132.22,155.9,103.13,446.04,138.83,310.84,2023-07-29 18:08:54.237,113.83,33.5,1690646934.2370088,143.34,1690646934.2370088,2023-07-29 18:07:51
2023-07-29 18:08:56.412,2023-07-29 18:08:56.512,124.71,174.06,131.53,480.23,129.3,326.24,2023-07-29 18:08:54.237,113.83,33.5,1690646934.2370088,143.34,1690646934.2370088,2023-07-29 18:07:51
2023-07-29 18:08:56.512,2023-07-29 18:08:56.612,182.28,167.88,154.32,499.34,100.68,331.37,2023-07-29 18:08:54.237,113.83,33.5,1690646934.2370088,143.34,1690646934.2370088,2023-07-29 18:07:51
2023-07-29 18:08:56.612,2023-07-29 18:08:56.712,177.26,166.39,161.5,439.05,102.74,386.3,2023-07-29 18:08:54.237,113.83,33.5,1690646934.2370088,143.34,1690646934.2370088,2023-07-29 18:07:51
2023-07-29 18:08:56.713,2023-07-29 18:08:56.812,158.9,156.97,135.36,451.03,152.34,326.66,2023-07-29 18:08:54.237,113.83,33.5,1690646934.2370088,143.34,1690646934.2370088,2023-07-29 18:07:51
2023-07-29 18:08:56.813,2023-07-29 18:08:56.913,163.36,193.86,151.89,456.44,108.69,346.22,2023-07-29 18:08:54.237,113.83,33.5,1690646934.2370088,143.34,1690646934.2370088,2023-07-29 18:07:51
2023-07-29 18:08:56.913,2023-07-29 18:08:57.013,133.08,129.34,139.35,448.09,190.06,318.52,2023-07-29 18:08:54.237,113.83,33.5,1690646934.2370088,143.34,1690646934.2370088,2023-07-29 18:07:51
2023-07-29 18:08:57.013,2023-07-29 18:08:57.113,174.48,159.22,117.94,459.07,142.13,397.57,2023-07-29 18:08:54.237,113.83,33.5,1690646934.2370088,143.34,1690646934.2370088,2023-07-29 18:07:51
2023-07-29 18:08:57.114,2023-07-29 18:08:57.213,174.51,146.65,126.24,457.28,126.32,351.66,2023-07-29 18:08:54.237,113.83,33.5,1690646934.2370088,143.34,1690646934.2370088,2023-07-29 18:07:51
2023-07-29 18:08:57.214,2023-07-29 18:08:57.313,139.46,190.64,135.54,494.23,103.59,357.83,2023-07-29 18:08:54.237,113.83,33.5,1690646934.2370088,143.34,1690646934.2370088,2023-07-29 18:07:51
2023-07-29 18:08:57.314,2023-07-29 18:08:57.414,159.8,162.12,144.23,486.65,119.21,306.99,2023-07-29 18:08:54.237,113.83,33.5,1690646934.2370088,143.34,1690646934.2370088,2023-07-29 18:07:51
2023-07-29 18:08:57.414,2023-07-29 18:08:57.514,172.35,165.77,157.19,492.44,181.87,314.51,2023-07-29 18:08:54.237,113.83,33.5,1690646934.2370088,143.34,1690646934.2370088,2023-07-29 18:07:51
2023-07-29 18:08:57.514,2023-07-29 18:08:57.614,167.92,194.1,129.25,497.93,157.52,308.72,2023-07-29 18:08:54.237,113.83,33.5,1690646934.2370088,143.34,1690646934.2370088,2023-07-29 18:07:51
2023-07-29 18:08:57.615,2023-07-29 18:08:57.715,187.44,152.08,103.04,448.68,133.56,314.28,2023-07-29 18:08:54.237,113.83,33.5,1690646934.2370088,143.34,1690646934.2370088,2023-07-29 18:07:51
2023-07-29 18:08:57.715,2023-07-29 18:08:57.815,160.4,105.64,169.95,451.05,110.67,351.54,2023-07-29 18:08:54.237,113.83,33.5,1690646934.2370088,143.34,1690646934.2370088,2023-07-29 18:07:51
2023-07-29 18:08:57.815,2023-07-29 18:08:57.915,134.92,144.53,152.16,491.74,128.02,393.45,2023-07-29 18:08:54.237,113.83,33.5,1690646934.2370088,143.34,1690646934.2370088,2023-07-29 18:07:51
2023-07-29 18:08:57.915,2023-07-29 18:08:58.015,186.69,138.26,103.16,497.14,106.46,355.6,2023-07-29 18:08:54.237,113.83,33.5,1690646934.2370088,143.34,1690646934.2370088,2023-07-29 18:07:51
2023-07-29 18:08:58.016,2023-07-29 18:08:58.115,171.29,134.66,120.46,424.87,131.36,378.47,2023-07-29 18:08:54.237,113.83,33.5,1690646934.2370088,143.34,1690646934.2370088,2023-07-29 18:07:51
2023-07-29 18:08:58.116,2023-07-29 18:08:58.216,117.03,188.78,159.57,454.59,113.51,366.83,2023-07-29 18:08:54.237,113.83,33.5,1690646934.2370088,143.34,1690646934.2370088,2023-07-29 18:07:51
2023-07-29 18:08:58.216,2023-07-29 18:08:58.316,144.38,180.03,122.34,416.27,155.11,336.17,2023-07-29 18:08:54.237,113.83,33.5,1690646934.2370088,143.34,1690646934.2370088,2023-07-29 18:07:51
2023-07-29 18:08:58.316,2023-07-29 18:08:58.416,121.59,118.53,115.81,470.25,195.87,302.95,2023-07-29 18:08:54.237,113.83,33.5,1690646934.2370088,143.34,1690646934.2370088,2023-07-29 18:07:51
2023-07-29 18:08:58.416,2023-07-29 18:08:58.516,174.02,177.16,199.15,492.3,147.25,318.31,2023-07-29 18:08:54.237,113.83,33.5,1690646934.2370088,143.34,1690646934.2370088,2023-07-29 18:07:51
2023-07-29 18:08:58.517,2023-07-29 18:08:58.617,120.97,165.69,108.72,403.81,136.34,302.06,2023-07-29 18:08:54.237,113.83,33.5,1690646934.2370088,143.34,1690646934.2370088,2023-07-29 18:07:51
2023-07-29 18:08:58.617,2023-07-29 18:08:58.717,145.98,115.55,131.71,427.4,161.01,365.99,2023-07-29 18:08:54.237,113.83,33.5,1690646934.2370088,143.34,1690646934.2370088,2023-07-29 18:07:51
2023-07-29 18:08:58.718,2023-07-29 18:08:58.817,100.9,162.05,140.98,448.81,179.3,307.53,2023-07-29 18:08:54.237,113.83,33.5,1690646934.2370088,143.34,1690646934.2370088,2023-07-29 18:07:51
2023-07-29 18:08:58.818,2023-07-29 18:08:58.918,174.33,120.04,149.97,414.13,177.58,354.01,2023-07-29 18:08:54.237,113.83,33.5,1690646934.2370088,143.34,1690646934.2370088,2023-07-29 18:07:51
2023-07-29 18:08:58.918,2023-07-29 18:08:59.018,126.04,119.78,153.0,410.34,127.89,327.44,2023-07-29 18:08:54.237,113.83,33.5,1690646934.2370088,143.34,1690646934.2370088,2023-07-29 18:07:51
2023-07-29 18:08:59.018,2023-07-29 18:08:59.118,157.62,178.11,140.59,403.86,147.8,382.53,2023-07-29 18:08:54.237,113.83,33.5,1690646934.2370088,143.34,1690646934.2370088,2023-07-29 18:07:51
2023-07-29 18:08:59.118,2023-07-29 18:08:59.218,128.89,160.81,118.63,486.42,150.55,314.85,2023-07-29 18:08:54.237,113.83,33.5,1690646934.2370088,143.34,1690646934.2370088,2023-07-29 18:07:51
2023-07-29 18:08:59.219,2023-07-29 18:08:59.319,174.48,102.9,144.92,456.65,149.42,354.95,2023-07-29 18:08:59.237,105.55,34.6,1690646939.2376764,160.87,1690646939.2376764,2023-07-29 18:07:51
2023-07-29 18:08:59.319,2023-07-29 18:08:59.419,169.16,181.04,142.64,462.61,161.04,336.61,2023-07-29 18:08:59.237,105.55,34.6,1690646939.2376764,160.87,1690646939.2376764,2023-07-29 18:07:51
2023-07-29 18:08:59.419,2023-07-29 18:08:59.519,198.6,153.78,136.88,431.89,133.32,350.08,2023-07-29 18:08:59.237,105.55,34.6,1690646939.2376764,160.87,1690646939.2376764,2023-07-29 18:07:51
2023-07-29 18:08:59.520,2023-07-29 18:08:59.620,183.59,174.62,140.15,421.24,181.97,356.97,2023-07-29 18:08:59.237,105.55,34.6,1690646939.2376764,160.87,1690646939.2376764,2023-07-29 18:07:51
2023-07-29 18:08:59.620,2023-07-29 18:08:59.720,122.71,187.43,138.6,468.29,183.87,346.94,2023-07-29 18:08:59.237,105.55,34.6,1690646939.2376764,160.87,1690646939.2376764,2023-07-29 18:07:51
2023-07-29 18:08:59.721,2023-07-29 18:08:59.820,132.85,179.81,129.15,497.16,192.55,393.25,2023-07-29 18:08:59.237,105.55,34.6,1690646939.2376764,160.87,1690646939.2376764,2023-07-29 18:07:51
2023-07-29 18:08:59.821,2023-07-29 18:08:59.920,113.0,149.99,128.5,490.38,121.94,385.78,2023-07-29 18:08:59.237,105.55,34.6,1690646939.2376764,160.87,1690646939.2376764,2023-07-29 18:07:51
2023-07-29 18:08:59.921,2023-07-29 18:09:00.021,163.76,192.46,122.28,467.63,145.19,321.5,2023-07-29 18:08:59.237,105.55,34.6,1690646939.2376764,160.87,1690646939.2376764,2023-07-29 18:07:51
2023-07-29 18:09:00.021,2023-07-29 18:09:00.121,103.55,119.08,192.37,479.78,128.91,321.32,2023-07-29 18:08:59.237,105.55,34.6,1690646939.2376764,160.87,1690646939.2376764,2023-07-29 18:07:51
2023-07-29 18:09:00.121,2023-07-29 18:09:00.221,128.44,105.08,107.41,427.18,166.32,351.06,2023-07-29 18:08:59.237,105.55,34.6,1690646939.2376764,160.87,1690646939.2376764,2023-07-29 18:07:51
2023-07-29 18:09:00.222,2023-07-29 18:09:00.322,100.12,180.22,138.9,464.02,104.95,333.48,2023-07-29 18:08:59.237,105.55,34.6,1690646939.2376764,160.87,1690646939.2376764,2023-07-29 18:07:51
2023-07-29 18:09:00.322,2023-07-29 18:09:00.422,148.82,159.81,173.19,410.69,143.69,368.55,2023-07-29 18:08:59.237,105.55,34.6,1690646939.2376764,160.87,1690646939.2376764,2023-07-29 18:07:51
2023-07-29 18:09:00.422,2023-07-29 18:09:00.522,197.66,197.54,121.27,464.19,160.45,332.74,2023-07-29 18:08:59.237,105.55,34.6,1690646939.2376764,160.87,1690646939.2376764,2023-07-29 18:07:51
2023-07-29 18:09:00.523,2023-07-29 18:09:00.622,176.09,181.11,175.75,477.49,119.54,307.18,2023-07-29 18:08:59.237,105.55,34.6,1690646939.2376764,160.87,1690646939.2376764,2023-07-29 18:07:51
2023-07-29 18:09:00.623,2023-07-29 18:09:00.723,112.71,118.0,161.53,429.26,164.95,307.46,2023-07-29 18:08:59.237,105.55,34.6,1690646939.2376764,160.87,1690646939.2376764,2023-07-29 18:07:51
2023-07-29 18:09:00.723,2023-07-29 18:09:00.823,135.45,192.58,178.46,476.04,153.56,354.6,2023-07-29 18:08:59.237,105.55,34.6,1690646939.2376764,160.87,1690646939.2376764,2023-07-29 18:07:51
2023-07-29 18:09:00.823,2023-07-29 18:09:00.923,160.89,109.63,159.22,432.38,186.04,388.89,2023-07-29 18:08:59.237,105.55,34.6,1690646939.2376764,160.87,1690646939.2376764,2023-07-29 18:07:51
2023-07-29 18:09:00.924,2023-07-29 18:09:01.024,192.62,132.88,156.9,495.25,178.63,324.08,2023-07-29 18:08:59.237,105.55,34.6,1690646939.2376764,160.87,1690646939.2376764,2023-07-29 18:07:51
2023-07-29 18:09:01.024,2023-07-29 18:09:01.124,122.23,181.85,161.5,409.04,198.97,330.32,2023-07-29 18:08:59.237,105.55,34.6,1690646939.2376764,160.87,1690646939.2376764,2023-07-29 18:07:51
2023-07-29 18:09:01.124,2023-07-29 18:09:01.224,149.36,179.73,163.76,433.34,153.64,339.79,2023-07-29 18:08:59.237,105.55,34.6,1690646939.2376764,160.87,1690646939.2376764,2023-07-29 18:07:51
2023-07-29 18:09:01.225,2023-07-29 18:09:01.324,147.21,102.05,133.62,468.45,148.36,315.05,2023-07-29 18:08:59.237,105.55,34.6,1690646939.2376764,160.87,1690646939.2376764,2023-07-29 18:07:51
2023-07-29 18:09:01.325,2023-07-29 18:09:01.424,195.15,162.44,174.58,471.29,118.69,329.89,2023-07-29 18:08:59.237,105.55,34.6,1690646939.2376764,160.87,1690646939.2376764,2023-07-29 18:07:51
2023-07-29 18:09:01.425,2023-07-29 18:09:01.525,175.25,112.68,191.39,485.99,171.73,318.61,2023-07-29 18:08:59.237,105.55,34.6,1690646939.2376764,160.87,1690646939.2376764,2023-07-29 18:07:51
2023-07-29 18:09:01.525,2023-07-29 18:09:01.625,120.88,133.44,175.74,466.11,121.19,328.11,2023-07-29 18:08:59.237,105.55,34.6,1690646939.2376764,160.87,1690646939.2376764,2023-07-29 18:07:51
2023-07-29 18:09:01.625,2023-07-29 18:09:01.726,108.43,146.08,196.66,499.98,192.79,369.56,2023-07-29 18:08:59.237,105.55,34.6,1690646939.2376764,160.87,1690646939.2376764,2023-07-29 18:07:51
2023-07-29 18:09:01.726,2023-07-29 18:09:01.826,159.03,177.87,119.35,492.98,172.65,311.73,2023-07-29 18:08:59.237,105.55,34.6,1690646939.2376764,160.87,1690646939.2376764,2023-07-29 18:07:51
2023-07-29 18:09:01.827,2023-07-29 18:09:01.927,133.69,173.34,140.25,430.71,139.54,330.98,2023-07-29 18:08:59.237,105.55,34.6,1690646939.2376764,160.87,1690646939.2376764,2023-07-29 18:07:51
2023-07-29 18:09:01.927,2023-07-29 18:09:02.027,131.45,144.09,115.5,464.09,136.58,339.7,2023-07-29 18:08:59.237,105.55,34.6,1690646939.2376764,160.87,1690646939.2376764,2023-07-29 18:07:51
2023-07-29 18:09:02.028,2023-07-29 18:09:02.128,188.41,181.79,158.1,420.03,125.13,308.05,2023-07-29 18:08:59.237,105.55,34.6,1690646939.2376764,160.87,1690646939.2376764,2023-07-29 18:07:51
2023-07-29 18:09:02.129,2023-07-29 18:09:02.229,106.08,119.3,130.44,443.58,147.52,327.73,2023-07-29 18:08:59.237,105.55,34.6,1690646939.2376764,160.87,1690646939.2376764,2023-07-29 18:07:51
2023-07-29 18:09:02.229,2023-07-29 18:09:02.329,169.61,171.35,164.38,413.98,114.56,318.69,2023-07-29 18:08:59.237,105.55,34.6,1690646939.2376764,160.87,1690646939.2376764,2023-07-29 18:07:51
2023-07-29 18:09:02.329,2023-07-29 18:09:02.429,125.63,102.48,109.56,415.69,103.2,312.17,2023-07-29 18:08:59.237,105.55,34.6,1690646939.2376764,160.87,1690646939.2376764,2023-07-29 18:07:51
2023-07-29 18:09:02.430,2023-07-29 18:09:02.529,170.32,171.48,166.28,448.69,133.82,385.1,2023-07-29 18:08:59.237,105.55,34.6,1690646939.2376764,160.87,1690646939.2376764,2023-07-29 18:07:51
2023-07-29 18:09:02.530,2023-07-29 18:09:02.630,161.56,175.35,121.89,460.17,191.26,349.97,2023-07-29 18:08:59.237,105.55,34.6,1690646939.2376764,160.87,1690646939.2376764,2023-07-29 18:07:51
2023-07-29 18:09:02.630,2023-07-29 18:09:02.730,104.44,174.62,188.29,499.94,188.63,330.81,2023-07-29 18:08:59.237,105.55,34.6,1690646939.2376764,160.87,1690646939.2376764,2023-07-29 18:07:51
2023-07-29 18:09:02.731,2023-07-29 18:09:02.830,159.62,155.64,141.54,471.02,157.07,349.69,2023-07-29 18:08:59.237,105.55,34.6,1690646939.2376764,160.87,1690646939.2376764,2023-07-29 18:07:51
2023-07-29 18:09:02.831,2023-07-29 18:09:02.930,114.08,111.5,157.86,436.54,168.37,322.86,2023-07-29 18:08:59.237,105.55,34.6,1690646939.2376764,160.87,1690646939.2376764,2023-07-29 18:07:51
2023-07-29 18:09:02.931,2023-07-29 18:09:03.031,168.01,153.35,192.19,429.12,188.54,310.82,2023-07-29 18:08:59.237,105.55,34.6,1690646939.2376764,160.87,1690646939.2376764,2023-07-29 18:07:51
2023-07-29 18:09:03.031,2023-07-29 18:09:03.131,199.49,121.6,104.12,482.73,165.5,327.6,2023-07-29 18:08:59.237,105.55,34.6,1690646939.2376764,160.87,1690646939.2376764,2023-07-29 18:07:51
2023-07-29 18:09:03.131,2023-07-29 18:09:03.231,194.27,136.51,143.36,458.17,191.29,331.44,2023-07-29 18:08:59.237,105.55,34.6,1690646939.2376764,160.87,1690646939.2376764,2023-07-29 18:07:51
2023-07-29 18:09:03.232,2023-07-29 18:09:03.332,184.08,163.35,197.47,442.47,137.24,317.08,2023-07-29 18:08:59.237,105.55,34.6,1690646939.2376764,160.87,1690646939.2376764,2023-07-29 18:07:51
2023-07-29 18:09:03.332,2023-07-29 18:09:03.432,184.38,161.63,126.69,411.87,168.33,391.85,2023-07-29 18:08:59.237,105.55,34.6,1690646939.2376764,160.87,1690646939.2376764,2023-07-29 18:07:51
2023-07-29 18:09:03.432,2023-07-29 18:09:03.532,137.36,100.2,186.92,449.9,139.16,326.16,2023-07-29 18:08:59.237,105.55,34.6,1690646939.2376764,160.87,1690646939.2376764,2023-07-29 18:07:51
2023-07-29 18:09:03.533,2023-07-29 18:09:03.632,197.41,187.43,138.21,460.74,197.51,391.5,2023-07-29 18:08:59.237,105.55,34.6,1690646939.2376764,160.87,1690646939.2376764,2023-07-29 18:07:51
2023-07-29 18:09:03.633,2023-07-29 18:09:03.733,133.17,125.45,165.71,403.63,195.2,302.07,2023-07-29 18:08:59.237,105.55,34.6,1690646939.2376764,160.87,1690646939.2376764,2023-07-29 18:07:51
2023-07-29 18:09:03.733,2023-07-29 18:09:03.833,177.01,116.47,185.39,410.52,194.2,385.48,2023-07-29 18:08:59.237,105.55,34.6,1690646939.2376764,160.87,1690646939.2376764,2023-07-29 18:07:51
2023-07-29 18:09:03.833,2023-07-29 18:09:03.933,193.07,195.03,183.05,493.93,198.19,394.97,2023-07-29 18:08:59.237,105.55,34.6,1690646939.2376764,160.87,1690646939.2376764,2023-07-29 18:07:51
2023-07-29 18:09:03.934,2023-07-29 18:09:04.034,141.0,126.57,107.14,423.62,164.54,367.44,2023-07-29 18:08:59.237,105.55,34.6,1690646939.2376764,160.87,1690646939.2376764,2023-07-29 18:07:51
2023-07-29 18:09:04.034,2023-07-29 18:09:04.134,139.51,111.54,106.4,443.79,158.3,395.16,2023-07-29 18:08:59.237,105.55,34.6,1690646939.2376764,160.87,1690646939.2376764,2023-07-29 18:07:51
